feature,sample_class,sample_class_label,sample_count,min_value,max_value,non_event_count,non_event_rate,event_count,event_rate,distbn_non_event,distbn_event,woe,iv,iv_sum,remarks
acct_id,SA24102,,1,SA24102,SA24102,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24104,,1,SA24104,SA24104,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24116,,1,SA24116,SA24116,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24127,,1,SA24127,SA24127,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24128,,1,SA24128,SA24128,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24133,,1,SA24133,SA24133,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24150,,1,SA24150,SA24150,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24156,,1,SA24156,SA24156,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24158,,1,SA24158,SA24158,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24173,,1,SA24173,SA24173,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24179,,1,SA24179,SA24179,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24184,,1,SA24184,SA24184,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24189,,1,SA24189,SA24189,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24199,,1,SA24199,SA24199,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24217,,1,SA24217,SA24217,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24219,,1,SA24219,SA24219,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24238,,1,SA24238,SA24238,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24243,,1,SA24243,SA24243,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24255,,1,SA24255,SA24255,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24276,,1,SA24276,SA24276,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24277,,1,SA24277,SA24277,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24280,,1,SA24280,SA24280,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24282,,1,SA24282,SA24282,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24294,,1,SA24294,SA24294,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24311,,1,SA24311,SA24311,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24327,,1,SA24327,SA24327,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24333,,1,SA24333,SA24333,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24335,,1,SA24335,SA24335,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24355,,1,SA24355,SA24355,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24366,,1,SA24366,SA24366,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24376,,1,SA24376,SA24376,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24387,,1,SA24387,SA24387,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24393,,1,SA24393,SA24393,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24401,,1,SA24401,SA24401,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24403,,1,SA24403,SA24403,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24407,,1,SA24407,SA24407,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24410,,1,SA24410,SA24410,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24422,,1,SA24422,SA24422,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24455,,1,SA24455,SA24455,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24459,,1,SA24459,SA24459,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24483,,1,SA24483,SA24483,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24499,,1,SA24499,SA24499,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24513,,1,SA24513,SA24513,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24539,,1,SA24539,SA24539,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24552,,1,SA24552,SA24552,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24558,,1,SA24558,SA24558,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24564,,1,SA24564,SA24564,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24596,,1,SA24596,SA24596,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24598,,1,SA24598,SA24598,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24599,,1,SA24599,SA24599,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24617,,1,SA24617,SA24617,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24625,,1,SA24625,SA24625,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24626,,1,SA24626,SA24626,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24634,,1,SA24634,SA24634,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24643,,1,SA24643,SA24643,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24647,,1,SA24647,SA24647,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24673,,1,SA24673,SA24673,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24688,,1,SA24688,SA24688,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24699,,1,SA24699,SA24699,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24701,,1,SA24701,SA24701,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24709,,1,SA24709,SA24709,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24717,,1,SA24717,SA24717,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24719,,1,SA24719,SA24719,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24725,,1,SA24725,SA24725,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24727,,1,SA24727,SA24727,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24729,,1,SA24729,SA24729,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24741,,1,SA24741,SA24741,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24751,,1,SA24751,SA24751,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24752,,1,SA24752,SA24752,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24768,,1,SA24768,SA24768,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24777,,1,SA24777,SA24777,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24778,,1,SA24778,SA24778,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24789,,1,SA24789,SA24789,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24791,,1,SA24791,SA24791,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24804,,1,SA24804,SA24804,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24808,,1,SA24808,SA24808,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24809,,1,SA24809,SA24809,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24834,,1,SA24834,SA24834,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24839,,1,SA24839,SA24839,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24850,,1,SA24850,SA24850,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24851,,1,SA24851,SA24851,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24868,,1,SA24868,SA24868,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24871,,1,SA24871,SA24871,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24882,,1,SA24882,SA24882,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24884,,1,SA24884,SA24884,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24887,,1,SA24887,SA24887,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24894,,1,SA24894,SA24894,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24898,,1,SA24898,SA24898,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24901,,1,SA24901,SA24901,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24909,,1,SA24909,SA24909,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24920,,1,SA24920,SA24920,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24926,,1,SA24926,SA24926,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24928,,1,SA24928,SA24928,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24950,,1,SA24950,SA24950,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24957,,1,SA24957,SA24957,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24965,,1,SA24965,SA24965,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA24973,,1,SA24973,SA24973,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24975,,1,SA24975,SA24975,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA24998,,1,SA24998,SA24998,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25006,,1,SA25006,SA25006,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25007,,1,SA25007,SA25007,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25009,,1,SA25009,SA25009,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25024,,1,SA25024,SA25024,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25032,,1,SA25032,SA25032,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25034,,1,SA25034,SA25034,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25035,,1,SA25035,SA25035,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25037,,1,SA25037,SA25037,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25038,,1,SA25038,SA25038,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25051,,1,SA25051,SA25051,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25054,,1,SA25054,SA25054,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25089,,1,SA25089,SA25089,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25093,,1,SA25093,SA25093,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25099,,1,SA25099,SA25099,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25104,,1,SA25104,SA25104,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25121,,1,SA25121,SA25121,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25129,,1,SA25129,SA25129,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25132,,1,SA25132,SA25132,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25137,,1,SA25137,SA25137,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25139,,1,SA25139,SA25139,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25144,,1,SA25144,SA25144,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25152,,1,SA25152,SA25152,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25210,,1,SA25210,SA25210,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25212,,1,SA25212,SA25212,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25217,,1,SA25217,SA25217,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25218,,1,SA25218,SA25218,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25221,,1,SA25221,SA25221,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25225,,1,SA25225,SA25225,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25239,,1,SA25239,SA25239,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25248,,1,SA25248,SA25248,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25251,,1,SA25251,SA25251,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25263,,1,SA25263,SA25263,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25268,,1,SA25268,SA25268,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25307,,1,SA25307,SA25307,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25312,,1,SA25312,SA25312,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25318,,1,SA25318,SA25318,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25334,,1,SA25334,SA25334,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25345,,1,SA25345,SA25345,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25354,,1,SA25354,SA25354,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25365,,1,SA25365,SA25365,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25368,,1,SA25368,SA25368,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25374,,1,SA25374,SA25374,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25389,,1,SA25389,SA25389,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25403,,1,SA25403,SA25403,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25405,,1,SA25405,SA25405,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25411,,1,SA25411,SA25411,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25428,,1,SA25428,SA25428,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25438,,1,SA25438,SA25438,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25465,,1,SA25465,SA25465,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25480,,1,SA25480,SA25480,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25485,,1,SA25485,SA25485,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25487,,1,SA25487,SA25487,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25494,,1,SA25494,SA25494,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25512,,1,SA25512,SA25512,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25514,,1,SA25514,SA25514,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25517,,1,SA25517,SA25517,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25526,,1,SA25526,SA25526,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25538,,1,SA25538,SA25538,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25545,,1,SA25545,SA25545,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25547,,1,SA25547,SA25547,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25551,,1,SA25551,SA25551,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25580,,1,SA25580,SA25580,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25596,,1,SA25596,SA25596,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25613,,1,SA25613,SA25613,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25614,,1,SA25614,SA25614,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25626,,1,SA25626,SA25626,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25638,,1,SA25638,SA25638,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25664,,1,SA25664,SA25664,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25669,,1,SA25669,SA25669,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25686,,1,SA25686,SA25686,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25690,,1,SA25690,SA25690,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25692,,1,SA25692,SA25692,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25695,,1,SA25695,SA25695,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25707,,1,SA25707,SA25707,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25708,,1,SA25708,SA25708,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25715,,1,SA25715,SA25715,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25717,,1,SA25717,SA25717,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25718,,1,SA25718,SA25718,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25725,,1,SA25725,SA25725,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25727,,1,SA25727,SA25727,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25740,,1,SA25740,SA25740,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25741,,1,SA25741,SA25741,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25744,,1,SA25744,SA25744,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25751,,1,SA25751,SA25751,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25756,,1,SA25756,SA25756,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25767,,1,SA25767,SA25767,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25771,,1,SA25771,SA25771,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25773,,1,SA25773,SA25773,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25780,,1,SA25780,SA25780,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25787,,1,SA25787,SA25787,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25808,,1,SA25808,SA25808,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25813,,1,SA25813,SA25813,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25837,,1,SA25837,SA25837,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25847,,1,SA25847,SA25847,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25859,,1,SA25859,SA25859,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25876,,1,SA25876,SA25876,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25882,,1,SA25882,SA25882,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25899,,1,SA25899,SA25899,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25905,,1,SA25905,SA25905,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25931,,1,SA25931,SA25931,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25932,,1,SA25932,SA25932,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25942,,1,SA25942,SA25942,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25945,,1,SA25945,SA25945,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25946,,1,SA25946,SA25946,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25952,,1,SA25952,SA25952,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25965,,1,SA25965,SA25965,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25966,,1,SA25966,SA25966,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25970,,1,SA25970,SA25970,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25981,,1,SA25981,SA25981,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25986,,1,SA25986,SA25986,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25987,,1,SA25987,SA25987,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA25988,,1,SA25988,SA25988,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25990,,1,SA25990,SA25990,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25991,,1,SA25991,SA25991,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA25994,,1,SA25994,SA25994,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
